time,RTT_ms_mean,packet_loss_rate_pct,retrans_segs_per_sec,conn_fail_rate_server,listen_drops_per_sec,Recv-Q_Bytes_max,Send-Q_Bytes_max,run_queue_len_cpu0,cwnd_min,ssthresh_min,nic_usage_pct,total_packets_per_sec,used_MB,available_MB,total_mem_events_per_sec,cpu_throttle_per_sec,softirq_net_rx_per_sec,softirq_net_tx_per_sec,iostat_r_await,iostat_aqu_sz,Label
10:11:58,0.0,0.0,0.0,0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,1706.0,6186.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10:11:59,0.0,100.0,11.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,11.0,1896.0,5997.0,7235.0,0.0,1.0,0.0,0.0,0.0,0
10:12:00,0.0,100.0,12.0,0,0.0,0.0,0.0,3,0.0,0.0,3.68e-05,12.0,1929.0,5963.0,6309.0,0.0,2.0,0.0,0.0,0.0,0
10:12:01,0.0,100.0,12.0,0,0.0,0.0,0.0,2,0.0,0.0,3.68e-05,12.0,1972.0,5921.0,6421.0,0.0,1.0,0.0,0.0,0.0,0
10:12:02,0.0,100.0,12.0,0,0.0,0.0,0.0,0,0.0,0.0,3.68e-05,12.0,1976.0,5917.0,4982.0,0.0,2.0,0.0,0.0,0.0,0
10:12:03,5.6472500935979175,0.02030583714718608,13.0,0,0.0,10387.0,10384.0,2,10.0,61440.0,3.68e-05,64021.0,1976.0,5916.0,20478.0,0.0,313.0,0.0,0.0,0.0,0
10:12:04,4.201623421233434,0.008104759809653927,14.0,0,0.0,10395.0,10387.0,5,10.0,61440.0,40.570479999999996,172738.0,1986.0,5906.0,44289.0,0.0,146727.0,0.0,0.0,0.0,0
10:12:05,6.21087050331486,0.010604891211490988,18.0,0,0.0,862.0,10387.0,6,10.0,61440.0,91.24721919999999,169733.0,1994.0,5899.0,0.0,0.0,171816.0,0.0,0.0,0.0,0
10:12:06,11.016195667268443,0.0206407317682589,19.0,0,0.0,10389.0,10389.0,6,10.0,61440.0,60.786132800000004,92051.0,1997.0,5896.0,50750.0,0.0,78260.0,0.0,0.0,0.0,0
10:12:07,11.88212903711508,0.033249635973813044,29.0,0,0.0,0.0,0.0,5,0.0,0.0,34.056368,87219.0,1998.0,5895.0,19671.0,0.0,57933.0,0.0,0.0,0.0,0
10:12:08,9.219857322942909,0.01791996378281004,19.0,0,0.0,10389.0,862.0,5,10.0,61440.0,31.388014400000003,106027.0,1998.0,5894.0,22719.0,0.0,70179.0,0.0,0.0,0.0,0
10:12:09,8.646598976480808,0.022481431202497168,26.0,0,0.0,862.0,10389.0,6,10.0,61440.0,43.0821688,115651.0,1996.0,5897.0,24085.0,0.0,83979.0,0.0,0.0,0.0,0
10:12:10,7.855570997576534,0.016348519291252764,21.0,0,0.0,862.0,862.0,9,10.0,61440.0,44.0385656,128452.0,2000.0,5893.0,26353.0,0.0,88029.0,0.0,0.0,0.0,0
10:12:11,9.409563124108367,0.01843114125626659,20.0,0,0.0,862.0,862.0,7,10.0,61440.0,48.5703528,108512.0,1997.0,5896.0,23187.0,0.0,83929.0,0.0,0.0,0.0,0
10:12:12,9.112048896839628,0.026057578262588508,29.0,0,0.0,10387.0,10387.0,5,10.0,61440.0,40.553556,111292.0,1993.0,5900.0,24029.0,0.0,83838.0,0.0,0.0,0.0,0
10:12:13,8.745502670685982,0.01605774025337424,19.0,0,0.0,10389.0,862.0,3,10.0,61440.0,41.5740904,118323.0,1987.0,5906.0,24263.0,0.0,87835.0,0.0,0.0,0.0,0
10:12:14,10.418695339564678,0.0,0.0,0,0.0,862.0,10387.0,7,10.0,61440.0,44.8047384,95713.0,1981.0,5911.0,21098.0,0.0,75591.0,0.0,0.0,0.0,0
10:12:15,8.999044629608527,0.031938953438185175,37.0,0,0.0,862.0,862.0,7,10.0,61440.0,37.076804,115846.0,1987.0,5906.0,19806.0,0.0,85051.0,0.0,0.0,0.0,0
10:12:16,13.87914086956517,0.05313719183924601,38.0,0,0.0,0.0,0.0,7,0.0,0.0,41.6516008,71513.0,1992.0,5901.0,17798.0,0.0,52986.0,0.0,0.0,0.0,0
10:12:17,16.803605738576035,0.07193421289257279,44.0,0,0.0,862.0,862.0,7,10.0,61440.0,27.8115104,61167.0,2033.0,5860.0,0.0,0.0,48111.0,0.0,0.0,0.0,0
10:12:18,18.858542944785317,0.0,0.0,0,0.0,862.0,862.0,8,10.0,61440.0,21.6869232,53292.0,0.0,0.0,0.0,0.0,39898.0,0.0,0.0,0.0,0
10:12:19,24.05082243843108,0.20620057250982485,85.0,0,0.0,862.0,10387.0,6,10.0,61440.0,20.4870512,41222.0,2059.0,5834.0,47703.0,0.0,31122.0,0.0,0.0,0.0,0
10:12:20,21.25996538410329,0.0731865420404408,35.0,0,0.0,10387.0,10387.0,8,10.0,61440.0,16.6756336,47823.0,2061.0,5832.0,13354.0,0.0,36130.0,0.0,0.0,0.0,0
10:12:21,14.942060514657323,0.04152084939794768,28.0,0,0.0,0.0,0.0,4,0.0,0.0,17.6158952,67436.0,2062.0,5831.0,15707.0,0.0,50097.0,0.0,0.0,0.0,0
10:12:22,15.031587167976042,0.038489437610102,26.0,0,0.0,862.0,10382.0,7,10.0,61440.0,25.653657600000003,67551.0,2062.0,5831.0,19506.0,0.0,0.0,0.0,0.0,0.0,0
10:12:23,9.448739270386293,0.016881752701080433,18.0,0,0.0,10382.0,10391.0,6,10.0,61440.0,24.4976032,106624.0,1941.0,5951.0,22988.0,0.0,49671.0,0.0,0.0,0.0,0
10:12:24,9.382174782404153,0.02425371324349758,25.0,0,0.0,862.0,862.0,7,10.0,61440.0,40.683255200000005,103077.0,1948.0,5945.0,23104.0,0.0,77522.0,0.0,0.0,0.0,0
10:12:25,7.667321926367385,0.01365539843418098,18.0,0,0.0,10389.0,10387.0,8,10.0,61440.0,40.7366504,131816.0,1956.0,5937.0,26178.0,0.0,84208.0,0.0,0.0,0.0,0
10:12:26,7.225616257947358,0.0,0.0,0,0.0,10389.0,10389.0,7,10.0,61440.0,51.07889839999999,101134.0,1959.0,5933.0,27482.0,0.0,95175.0,0.0,0.0,0.0,0
10:12:27,6.475419959867356,0.010369880681560409,16.0,0,0.0,10391.0,10387.0,6,10.0,61952.0,52.7723352,154293.0,1958.0,5935.0,29821.0,0.0,104764.0,0.0,0.0,0.0,0
10:12:28,7.6204323317250156,0.010223978149898127,14.0,0,0.0,10387.0,10389.0,7,10.0,61440.0,58.417472000000004,136933.0,1955.0,5938.0,26196.0,0.0,118221.0,0.0,0.0,0.0,0
10:12:29,6.46488487511183,0.010813538550264932,12.0,0,0.0,10384.0,862.0,7,10.0,61440.0,49.7426704,110972.0,1956.0,5937.0,25681.0,0.0,101043.0,0.0,0.0,0.0,0
10:12:30,8.97139694699489,0.014324467085060475,16.0,0,0.0,0.0,0.0,4,0.0,0.0,59.059339200000004,111697.0,1952.0,5941.0,23136.0,0.0,106035.0,0.0,0.0,0.0,0
10:12:31,7.289565177548694,0.0,0.0,0,0.0,862.0,10387.0,7,10.0,61440.0,41.4268736,134886.0,1956.0,5937.0,27006.0,0.0,91467.0,0.0,0.0,0.0,0
10:12:32,7.455245701399988,0.017334910470285927,17.0,0,0.0,10389.0,10389.0,4,10.0,61440.0,51.225855200000005,98068.0,1961.0,5932.0,27007.0,0.0,101258.0,0.0,0.0,0.0,0
10:12:33,7.113862315601232,0.008483803006094198,12.0,0,0.0,10389.0,10387.0,7,10.0,61440.0,50.45788879999999,141446.0,1962.0,5931.0,27822.0,0.0,98716.0,0.0,0.0,0.0,0
10:12:34,7.377879616329157,0.01255196142856088,17.0,0,0.0,862.0,862.0,6,10.0,61440.0,53.517120799999994,135437.0,1963.0,5930.0,0.0,0.0,104793.0,0.0,0.0,0.0,0
10:12:35,8.495481709623428,0.011397403020311801,14.0,0,0.0,10389.0,862.0,6,10.0,61440.0,51.037803999999994,122835.0,1963.0,5929.0,51485.0,0.0,97988.0,0.0,0.0,0.0,0
10:12:36,8.368522514071287,0.01611753927589834,19.0,0,0.0,862.0,862.0,9,10.0,61440.0,42.833622399999996,117884.0,1965.0,5927.0,24163.0,0.0,79275.0,0.0,0.0,0.0,0
10:12:37,7.010459947183098,0.011785619579842662,12.0,0,0.0,10391.0,10391.0,8,10.0,61440.0,45.627408,101819.0,1968.0,5925.0,27800.0,0.0,99521.0,0.0,0.0,0.0,0
10:12:38,6.564170806424903,0.010691947181780922,12.0,0,0.0,862.0,862.0,7,10.0,61440.0,55.519423999999994,112234.0,1958.0,5935.0,29923.0,0.0,109293.0,0.0,0.0,0.0,0
10:12:39,6.2541644887938235,0.008020384114703832,13.0,0,0.0,10389.0,10389.0,6,10.0,61952.0,59.0375152,162087.0,1954.0,5939.0,31081.0,0.0,115585.0,0.0,0.0,0.0,0
10:12:40,7.007716750286052,0.0,0.0,0,0.0,862.0,862.0,6,10.0,61440.0,59.5537112,0.0,1956.0,5936.0,23057.0,0.0,104948.0,0.0,0.0,0.0,0
10:12:41,6.442936965252313,0.005388112476847954,16.0,0,0.0,0.0,0.0,7,0.0,0.0,53.535488799999996,296950.0,0.0,0.0,30030.0,0.0,110127.0,0.0,0.0,0.0,0
10:12:42,6.837503188775531,0.008721788369159756,13.0,0,0.0,10389.0,10387.0,7,10.0,61440.0,60.0957312,149052.0,1961.0,5932.0,28793.0,0.0,109016.0,0.0,0.0,0.0,0
10:12:43,6.838584028913177,0.012336657904476309,13.0,0,0.0,862.0,862.0,4,10.0,61440.0,54.3702576,105377.0,1960.0,5933.0,28565.0,0.0,103066.0,0.0,0.0,0.0,0
10:12:44,6.80960491396284,0.008059695477839196,12.0,0,0.0,862.0,10391.0,5,10.0,61440.0,55.603192,148889.0,1950.0,5943.0,28855.0,0.0,111873.0,0.0,0.0,0.0,0
10:12:45,7.689820281173003,0.013000097500731255,12.0,0,0.0,862.0,862.0,6,10.0,61440.0,54.8214384,92307.0,1956.0,5937.0,25778.0,0.0,89234.0,0.0,0.0,0.0,0
10:12:46,6.889672387573309,0.010818632389633044,16.0,0,0.0,862.0,862.0,8,10.0,61440.0,48.1914136,147893.0,1957.0,5936.0,28820.0,0.0,113410.0,0.0,0.0,0.0,0
10:12:47,6.846536705152459,0.009400263207369806,14.0,0,0.0,10389.0,10387.0,8,10.0,61440.0,54.809308,148932.0,1961.0,5931.0,28860.0,0.0,105946.0,0.0,0.0,0.0,0
10:12:48,6.8123293705097385,0.008904048602406832,13.0,0,0.0,10391.0,10389.0,8,10.0,61952.0,56.293117599999995,146001.0,1961.0,5932.0,28505.0,0.0,107487.0,0.0,0.0,0.0,0
10:12:49,7.213718681917239,0.01139382027672741,16.0,0,0.0,10384.0,10382.0,7,10.0,61440.0,55.63450639999999,140427.0,1954.0,5938.0,27382.0,0.0,103721.0,0.0,0.0,0.0,0
10:12:50,6.928277470252335,0.008171269815329302,12.0,0,0.0,862.0,862.0,3,10.0,61440.0,54.1522888,146856.0,1948.0,5945.0,28449.0,0.0,106085.0,0.0,0.0,0.0,0
10:12:51,6.545446313603308,0.010863366013959425,12.0,0,0.0,10389.0,10389.0,6,10.0,61440.0,54.7349008,110463.0,1955.0,5937.0,25747.0,0.0,110051.0,0.0,0.0,0.0,0
10:12:52,6.598973915905505,0.009056974841017746,14.0,0,0.0,0.0,0.0,5,0.0,0.0,56.7771512,154577.0,1961.0,5932.0,29127.0,0.0,111714.0,0.0,0.0,0.0,0
10:12:53,7.222990658443682,0.014140414314139402,14.0,0,0.0,10389.0,10389.0,3,10.0,61952.0,57.7227424,99007.0,1961.0,5932.0,27077.0,0.0,99785.0,0.0,0.0,0.0,0
10:12:54,6.67520315648085,0.00796120240693686,12.0,0,0.0,10389.0,10389.0,7,10.0,61440.0,51.4231464,150731.0,1955.0,5938.0,29109.0,0.0,109551.0,0.0,0.0,0.0,0
10:12:55,6.9550351758794156,0.01146109911940555,12.0,0,0.0,862.0,862.0,6,10.0,61440.0,57.822651199999996,104702.0,1950.0,5943.0,28374.0,0.0,104633.0,0.0,0.0,0.0,0
10:12:56,6.173648527752895,0.008607121778477276,14.0,0,0.0,862.0,862.0,4,10.0,61440.0,54.572852000000005,162656.0,1949.0,5943.0,0.0,0.0,117044.0,0.0,0.0,0.0,0
10:12:57,6.798290104434176,0.011269616175655752,12.0,0,0.0,10389.0,862.0,7,10.0,61440.0,60.485851999999994,106481.0,1959.0,5933.0,59956.0,0.0,112924.0,0.0,0.0,0.0,0
10:12:58,6.924487134757993,0.008222388192650556,12.0,0,0.0,10389.0,10389.0,7,10.0,61440.0,54.6929432,145943.0,1958.0,5934.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10:12:59,6.452368485044979,0.011619725128946672,18.0,0,0.0,10387.0,862.0,8,10.0,61440.0,55.582740799999996,154909.0,1953.0,5939.0,58277.0,0.0,106359.0,0.0,0.0,0.0,0
10:13:00,7.071924686192451,0.01041731774902598,15.0,0,0.0,862.0,862.0,6,10.0,61440.0,58.9914088,143991.0,1960.0,5932.0,28341.0,0.0,111829.0,0.0,0.0,0.0,0
10:13:01,6.780354257038375,0.012023566189731875,13.0,0,0.0,10389.0,10387.0,7,10.0,61440.0,52.134555999999996,108121.0,1959.0,5934.0,28970.0,0.0,103362.0,0.0,0.0,0.0,0
10:13:02,6.928430110352071,0.01166652941337945,17.0,0,0.0,10392.0,10389.0,7,10.0,61952.0,56.9120816,145716.0,1963.0,5930.0,25518.0,0.0,109954.0,0.0,0.0,0.0,0
10:13:03,7.263276494316077,0.01820025480356725,14.0,0,0.0,0.0,0.0,0,0.0,0.0,55.1070912,76922.0,1966.0,5927.0,15483.0,0.0,105079.0,0.0,0.0,0.0,0
10:13:04,0.0,100.0,13.0,0,0.0,0.0,0.0,0,0.0,0.0,25.2395088,13.0,1965.0,5928.0,4983.0,0.0,35177.0,0.0,0.0,0.0,0
10:13:05,4.02657788895431,0.012681159420289856,14.0,0,0.0,0.0,0.0,6,0.0,0.0,0.0,110400.0,1966.0,5927.0,23330.0,0.0,1.0,0.0,0.0,0.0,0
10:13:06,5.183063152660369,0.008522131319488148,13.0,0,0.0,10389.0,10382.0,6,10.0,61440.0,50.4645216,152544.0,1961.0,5931.0,38929.0,0.0,122195.0,0.0,0.0,0.0,0
10:13:07,8.61103267906151,0.0,0.0,0,0.0,862.0,862.0,7,10.0,61440.0,75.1665328,126413.0,1963.0,5930.0,25309.0,0.0,131126.0,0.0,0.0,0.0,0
10:13:08,8.72992613784136,0.019623233908948195,23.0,0,0.0,862.0,862.0,7,10.0,61440.0,45.2295208,117208.0,1959.0,5934.0,24035.0,0.0,83342.0,0.0,0.0,0.0,0
10:13:09,7.225439840844219,0.010135819987837016,15.0,0,0.0,10389.0,10382.0,8,10.0,61952.0,46.8703632,147990.0,1957.0,5935.0,28872.0,0.0,98335.0,0.0,0.0,0.0,0
10:13:10,7.643412814645293,0.01168736303871439,16.0,0,0.0,10389.0,10389.0,7,10.0,61440.0,55.6870152,136900.0,1962.0,5931.0,27136.0,0.0,102906.0,0.0,0.0,0.0,0
10:13:11,7.461969899964265,0.0,0.0,0,0.0,862.0,862.0,7,10.0,61440.0,50.883618399999996,0.0,1957.0,5936.0,27943.0,0.0,107689.0,0.0,0.0,0.0,0
10:13:12,8.147610286941264,0.007230605707840146,20.0,0,0.0,10389.0,10389.0,8,10.0,61440.0,54.4476952,276602.0,1962.0,5931.0,27111.0,0.0,99512.0,0.0,0.0,0.0,0
10:13:13,7.608724792408059,0.015208464596867057,21.0,0,0.0,10382.0,862.0,7,10.0,61440.0,49.0081072,138081.0,1963.0,5930.0,27415.0,0.0,99071.0,0.0,0.0,0.0,0
10:13:14,8.424493814693287,0.01165600789500268,15.0,0,0.0,862.0,10384.0,7,10.0,61440.0,52.8004032,128689.0,1962.0,5930.0,22634.0,0.0,99028.0,0.0,0.0,0.0,0
10:13:15,8.252160823925523,0.012373270642095414,16.0,0,0.0,0.0,0.0,4,0.0,0.0,46.4707808,129311.0,0.0,0.0,24101.0,0.0,94028.0,0.0,0.0,0.0,0
10:13:16,17.195888314374407,0.04150636164812184,26.0,0,0.0,862.0,862.0,5,10.0,61440.0,48.4409584,62641.0,1964.0,5929.0,15232.0,0.0,68514.0,0.0,0.0,0.0,0
10:13:17,13.627687940961737,0.030642561185200975,23.0,0,0.0,862.0,862.0,6,10.0,61440.0,22.6521304,75059.0,1958.0,5934.0,17447.0,0.0,53844.0,0.0,0.0,0.0,0
10:13:18,12.962546328603503,0.03469210754553339,28.0,0,0.0,9360.0,10389.0,6,10.0,61440.0,29.504558400000004,80710.0,1960.0,5932.0,18218.0,0.0,55468.0,0.0,0.0,0.0,0
10:13:19,10.681327456241176,0.022235024205855897,22.0,0,0.0,862.0,862.0,7,10.0,61440.0,30.7726408,98943.0,1962.0,5931.0,21175.0,0.0,74032.0,0.0,0.0,0.0,0
10:13:20,13.671508751746307,0.037106226168846124,29.0,0,0.0,862.0,862.0,8,10.0,61440.0,37.157576799999994,78154.0,1961.0,5932.0,17939.0,0.0,64283.0,0.0,0.0,0.0,0
10:13:21,14.2290585827577,0.03894514298431067,28.0,0,0.0,10395.0,10389.0,5,10.0,61440.0,27.573475200000004,71896.0,1957.0,5936.0,14735.0,0.0,50259.0,0.0,0.0,0.0,0
10:13:22,10.746196794871798,0.01825928180158247,18.0,0,0.0,0.0,0.0,7,0.0,0.0,27.7114328,98580.0,1957.0,5936.0,18241.0,0.0,70744.0,0.0,0.0,0.0,0
10:13:23,13.414359077716897,0.038089153192116774,31.0,0,0.0,862.0,862.0,4,10.0,61440.0,37.7294176,81388.0,1951.0,5942.0,18196.0,0.0,59646.0,0.0,0.0,0.0,0
10:13:24,14.251683801295878,0.03715498938428875,28.0,0,0.0,862.0,862.0,4,10.0,61440.0,29.2305,75360.0,1949.0,5944.0,17317.0,0.0,57784.0,0.0,0.0,0.0,0
10:13:25,13.323828315383988,0.039503831871691555,30.0,0,0.0,862.0,10387.0,7,10.0,61440.0,27.628421600000003,75942.0,1949.0,5943.0,0.0,0.0,54565.0,0.0,0.0,0.0,0
10:13:26,11.877469638519806,0.028721982258652495,26.0,0,0.0,10389.0,10389.0,8,10.0,61440.0,31.0896008,90523.0,1950.0,5942.0,37130.0,0.0,65929.0,0.0,0.0,0.0,0
10:13:27,12.144638719953655,0.029247633866420205,25.0,0,0.0,10389.0,10387.0,8,10.0,61440.0,33.5150984,85477.0,1950.0,5943.0,18893.0,0.0,62841.0,0.0,0.0,0.0,0
